"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.275963079E1,5.957611084E-2,8.225694580E0,-5.016667786E0,9.634965299E0
1.276963179E1,4.769082642E-1,7.830815735E0,-4.498595123E0,9.043587488E0
1.277963279E1,7.762857056E-1,7.490573273E0,-4.138144684E0,8.592761423E0
1.278963379E1,8.204438782E-1,7.415878601E0,-4.035458221E0,8.482529495E0
1.279963479E1,8.089178467E-1,7.319928131E0,-4.082460480E0,8.420343193E0
1.280963579E1,8.415499878E-1,7.489824829E0,-4.079915771E0,8.570378933E0
1.281963679E1,9.693841553E-1,7.762407990E0,-4.067790985E0,8.817120104E0
1.282963779E1,1.044378204E0,8.081244965E0,-4.040397949E0,9.095166936E0
1.283963879E1,1.058149567E0,8.281528473E0,-3.886068878E0,9.208958990E0
1.284964079E1,1.096769257E0,8.217461700E0,-3.654500427E0,9.060074667E0
1.285964179E1,1.199605408E0,7.896229706E0,-3.472628632E0,8.709112832E0
1.286964279E1,1.337618408E0,7.459138641E0,-3.409609680E0,8.309838172E0
1.287964379E1,1.521136780E0,7.082372131E0,-3.399430847E0,8.001873668E0
1.288964479E1,1.749412079E0,6.731052704E0,-3.511398010E0,7.790855480E0
1.289964579E1,2.045945435E0,6.546486511E0,-3.788022766E0,7.835272480E0
1.290964679E1,2.241289215E0,6.560557251E0,-4.063749390E0,8.036065448E0
1.291964779E1,2.463427277E0,6.702462158E0,-4.413871307E0,8.394863480E0
1.292964879E1,2.680026855E0,6.875352631E0,-4.780009918E0,8.792127874E0
1.293965079E1,2.783910828E0,6.988666992E0,-5.263953552E0,9.181548498E0
1.294965179E1,2.959795074E0,7.054829407E0,-5.985303497E0,9.713643127E0
1.295965279E1,3.235970764E0,6.981332245E0,-6.781946869E0,1.025696398E1
1.296965379E1,3.616030426E0,6.575077057E0,-7.434589691E0,1.056316421E1
1.297965479E1,3.785777435E0,5.826633453E0,-7.015311584E0,9.874024753E0
1.298965579E1,3.239712982E0,4.876858521E0,-6.258934479E0,8.570516323E0
1.299965679E1,2.112556915E0,3.811224518E0,-5.469176788E0,6.992869496E0
1.300965779E1,7.744894409E-1,2.558778992E0,-4.262386322E0,5.031413418E0
1.301965979E1,-6.483018494E-1,1.345402222E0,-3.965553589E0,4.237454152E0
1.302966079E1,-1.569935303E0,3.794609070E-1,-4.683909760E0,4.954563358E0
1.303966179E1,-1.665736084E0,-6.315367126E-1,-5.382357330E0,5.669504895E0
1.304966279E1,-1.313069458E0,-1.509161682E0,-5.362448730E0,5.723423518E0
1.305966379E1,-8.833131409E-1,-2.733016663E0,-4.682712250E0,5.493397509E0
1.306966479E1,-7.611671448E-1,-4.037104797E0,-3.563639374E0,5.438484730E0
1.307966579E1,-1.402283936E0,-5.418582001E0,-2.856360168E0,6.283806533E0
1.308966679E1,-2.798430634E0,-6.276298370E0,-2.893632660E0,7.456288971E0
1.309966879E1,-4.368964691E0,-6.887178040E0,-2.949765930E0,8.673072862E0
1.310966979E1,-5.681435394E0,-7.560328217E0,-2.732567596E0,9.843992917E0
1.311967079E1,-6.684499512E0,-8.071215820E0,-2.180066528E0,1.070419304E1
1.312967179E1,-7.619455261E0,-8.266409912E0,-2.303559723E0,1.147588858E1
1.313967279E1,-8.670868835E0,-8.416248322E0,-2.783761139E0,1.240026323E1
1.314967379E1,-9.826465759E0,-7.611372070E0,-3.321443024E0,1.286562855E1
1.315967479E1,-1.127694946E1,-6.445746002E0,-3.669469299E0,1.349748998E1
1.316967579E1,-1.326676163E1,-5.046306152E0,-3.945644989E0,1.473228714E1
1.317967679E1,-1.573857147E1,-3.680396576E0,-4.866230621E0,1.687981491E1
1.318967879E1,-1.801054688E1,-2.744692383E0,-5.829477539E0,1.912840671E1
1.319967979E1,-1.896107025E1,-3.123704224E0,-6.001619568E0,2.013204288E1
1.320968079E1,-1.849943024E1,-4.675078125E0,-6.273454285E0,2.008585331E1
1.321968179E1,-1.836725510E1,-6.212231598E0,-7.257957001E0,2.070328044E1
1.322968279E1,-1.924023972E1,-7.104675751E0,-7.011569366E0,2.167545494E1
1.323968379E1,-2.022414368E1,-6.790479126E0,-5.553601227E0,2.204470641E1
1.324968479E1,-2.041769119E1,-6.133195953E0,-3.966152344E0,2.168475434E1
1.325968579E1,-1.956506424E1,-6.444249115E0,-3.270548859E0,2.085705097E1
1.326968679E1,-1.783990173E1,-6.586902466E0,-4.080514526E0,1.944993513E1
1.327968879E1,-1.562046707E1,-6.640790405E0,-7.003486176E0,1.836158782E1
1.328968979E1,-1.365475479E1,-6.848708038E0,-9.327403564E0,1.789853590E1
1.329969079E1,-1.230411346E1,-7.015760651E0,-1.156031021E1,1.828258400E1
1.330969179E1,-1.133742371E1,-6.794969788E0,-1.253508316E1,1.821639648E1
1.331969279E1,-1.045934967E1,-6.409970398E0,-1.187420746E1,1.707285913E1
1.332969379E1,-9.892328796E0,-6.221212921E0,-1.065229843E1,1.581243565E1
1.333969479E1,-9.589358826E0,-6.012846222E0,-9.678573303E0,1.489244451E1
1.334969579E1,-9.235644379E0,-5.854176178E0,-9.994266815E0,1.481397566E1
1.335969679E1,-9.384584656E0,-5.716911621E0,-1.160776154E1,1.598416828E1
1.336969879E1,-9.791887665E0,-5.934259644E0,-1.260139526E1,1.702620522E1
1.337969979E1,-1.018257523E1,-6.358028412E0,-1.297696426E1,1.767797966E1
1.338970079E1,-1.117695740E1,-6.374943237E0,-1.277817764E1,1.813411431E1
1.339970179E1,-1.254137009E1,-6.199657745E0,-1.222432938E1,1.857837314E1
1.340970279E1,-1.382629807E1,-5.735173645E0,-1.175595337E1,1.903315987E1
1.341970379E1,-1.437969727E1,-5.120851135E0,-1.102487366E1,1.882940915E1
1.342970479E1,-1.381926270E1,-4.920717316E0,-1.012853760E1,1.782618171E1
1.343970579E1,-1.281515076E1,-5.001100159E0,-9.381740570E0,1.665101042E1
1.344970779E1,-1.206341400E1,-5.424868927E0,-8.976533203E0,1.598540924E1
1.345970879E1,-1.149654282E1,-6.151757355E0,-8.556057587E0,1.559553579E1
1.346970979E1,-1.101095261E1,-6.672973480E0,-8.314310303E0,1.532636318E1
1.347971129E1,-1.059077637E1,-6.893315277E0,-8.128546600E0,1.502516587E1
1.348971229E1,-1.024888733E1,-7.054380341E0,-7.698939972E0,1.463139263E1
1.349971329E1,-1.004785538E1,-7.202123108E0,-7.410789185E0,1.441352737E1
1.350971429E1,-9.782606964E0,-7.128925323E0,-7.170538788E0,1.406902988E1
1.351971529E1,-9.339827728E0,-6.836732941E0,-6.963519287E0,1.350791990E1
1.352971729E1,-8.873247986E0,-6.640041962E0,-6.653364258E0,1.292640488E1
1.353971829E1,-8.481512604E0,-6.465953979E0,-6.668333130E0,1.257820669E1
1.354971929E1,-8.177943878E0,-6.234235840E0,-6.760990448E0,1.230672395E1
1.355972029E1,-7.894134064E0,-6.017336884E0,-6.808741150E0,1.203680405E1
1.356972129E1,-7.625143433E0,-5.754483490E0,-6.956034851E0,1.181707720E1
1.357972229E1,-7.414381714E0,-5.285359039E0,-7.129374390E0,1.156443062E1
1.358972329E1,-7.229516144E0,-4.859943695E0,-7.168892212E0,1.128175394E1
1.359972429E1,-6.944059753E0,-4.446802826E0,-6.938670959E0,1.077678876E1
1.360972529E1,-6.534661102E0,-4.107458496E0,-6.934030609E0,1.037563451E1
1.361972729E1,-6.056705017E0,-3.826193390E0,-7.047794037E0,1.004961852E1
1.362972829E1,-5.734425201E0,-3.499123535E0,-7.312743073E0,9.929940038E0
1.363972929E1,-5.697751465E0,-3.150348816E0,-7.592361603E0,1.000165107E1
1.364973029E1,-5.700595551E0,-2.753074951E0,-7.558382263E0,9.859277547E0
1.365973129E1,-5.885610809E0,-2.326462097E0,-7.645800476E0,9.925276087E0
1.366973229E1,-6.220763855E0,-1.926643524E0,-8.013885040E0,1.032628741E1
1.367973329E1,-6.389313354E0,-1.623074799E0,-8.386011200E0,1.066690587E1
1.368973429E1,-6.203699341E0,-1.345551910E0,-8.281229095E0,1.043432560E1
1.369973629E1,-5.875132599E0,-1.145867157E0,-8.334967346E0,1.026167020E1
1.370973729E1,-5.713319092E0,-8.714877319E-1,-8.454868011E0,1.024140122E1
1.371973829E1,-5.720803528E0,-5.562432861E-1,-8.428822174E0,1.020206072E1
1.372973929E1,-5.746999054E0,-2.275268555E-1,-8.307424622E0,1.010411156E1
1.373974029E1,-5.757477264E0,9.595046997E-2,-7.910599823E0,9.784443801E0
1.374974129E1,-5.561684418E0,1.598675537E-1,-7.553741913E0,9.381732680E0
1.375974229E1,-5.269641724E0,7.529342651E-2,-6.997498627E0,8.760124430E0
1.376974329E1,-4.977449341E0,-6.466552734E-2,-6.549779663E0,8.226712418E0
1.377974529E1,-4.890480194E0,1.097218323E-1,-6.403384094E0,8.058049595E0
1.378974629E1,-5.057981873E0,7.210505676E-1,-6.270011444E0,8.088024360E0
1.379974729E1,-5.643863525E0,1.739682312E0,-6.507866821E0,8.788175044E0
1.380974829E1,-6.543193359E0,2.978356476E0,-7.213349762E0,1.018412497E1
1.381974929E1,-7.529642029E0,4.250710602E0,-7.911797333E0,1.172009329E1
1.382975029E1,-7.801776123E0,5.058580627E0,-8.212521973E0,1.240574326E1
1.383975129E1,-6.577023010E0,4.847220154E0,-8.255183258E0,1.161468146E1
1.384975229E1,-5.272785187E0,4.687651978E0,-8.100854187E0,1.074244773E1
1.385975429E1,-4.519102478E0,4.606520691E0,-7.625143433E0,9.989250845E0
1.386975529E1,-3.834426270E0,4.312082977E0,-6.713389435E0,8.852484517E0
1.387975629E1,-2.965782623E0,3.687581635E0,-6.288123779E0,7.869855497E0
1.388975729E1,-1.726659393E0,2.900069275E0,-6.177354126E0,7.039279683E0
1.389975829E1,-2.504292297E-1,2.019749908E0,-6.126459961E0,6.455665430E0
1.390975929E1,1.130000153E0,1.227148132E0,-6.248755646E0,6.467591515E0
1.391976029E1,2.192341003E0,8.698411560E-1,-6.400090942E0,6.820861147E0
1.392976129E1,2.674039307E0,1.256038055E0,-6.660848694E0,7.286633182E0
1.393976229E1,2.526745605E0,2.370171204E0,-7.587721252E0,8.341203072E0
1.394976429E1,2.294279022E0,3.751199341E0,-8.352480927E0,9.439234628E0
1.395976529E1,2.206112366E0,5.103337555E0,-8.726403351E0,1.034703346E1
1.396976629E1,2.154918823E0,6.256689148E0,-8.896449738E0,1.108768020E1
1.397976729E1,1.993404694E0,6.967560883E0,-8.851692810E0,1.143997520E1
1.398976829E1,1.687291260E0,7.456144867E0,-8.572972412E0,1.148637907E1
1.399976929E1,1.193767548E0,7.520660706E0,-8.387657776E0,1.132864605E1
1.400977029E1,6.963519287E-1,7.376510468E0,-8.316555634E0,1.113835312E1
1.401977129E1,2.971321106E-1,7.308402100E0,-8.127049713E0,1.093389070E1
1.402977329E1,-4.834945679E-2,7.280260620E0,-7.818990326E0,1.068368579E1
1.403977429E1,-3.800596619E-1,7.278913422E0,-7.355703735E0,1.035535627E1
1.404977529E1,-6.063890076E-1,7.232360229E0,-6.750811615E0,9.912022981E0
1.405977629E1,-6.746470642E-1,7.084168396E0,-6.133645020E0,9.394795993E0
1.406977729E1,-5.930667114E-1,6.797514496E0,-5.658832397E0,8.864553883E0
1.407977829E1,-3.614982605E-1,6.507717133E0,-5.547014923E0,8.558646962E0
1.408977929E1,-8.846603394E-2,6.334826660E0,-5.569767609E0,8.435648539E0
1.409978029E1,2.730322266E-1,6.201603699E0,-5.498815155E0,8.292852533E0
1.410978229E1,6.575825500E-1,6.144871674E0,-5.279221802E0,8.127856146E0
1.411978329E1,9.154962158E-1,6.130052490E0,-4.752018127E0,7.810080226E0
1.412978429E1,9.243278503E-1,6.149062958E0,-4.049079895E0,7.420269889E0
1.413978529E1,8.038284302E-1,6.085445251E0,-3.438349915E0,7.035697136E0
1.414978629E1,7.041357422E-1,5.990392914E0,-3.263064423E0,6.857711268E0
1.415978729E1,5.860313416E-1,5.856271820E0,-3.709885254E0,6.957197781E0
1.416978829E1,6.508465576E-1,5.547014923E0,-4.270918579E0,7.030911840E0
1.417978929E1,8.134085083E-1,5.225633240E0,-4.904401245E0,7.212629738E0
1.418979129E1,8.072712708E-1,5.008285217E0,-5.019062805E0,7.136217427E0
1.419979229E1,6.002517700E-1,4.905748444E0,-4.643793182E0,6.781702227E0
1.420979329E1,2.324665833E-1,4.714446259E0,-4.266427917E0,6.362582134E0
1.421979429E1,-1.633103943E-1,4.488116913E0,-4.046235809E0,6.044988663E0
1.422979529E1,-3.932322693E-1,4.200864258E0,-3.743864594E0,5.640781349E0
1.423979629E1,-4.647834778E-1,3.755091248E0,-3.383114777E0,5.075647698E0
1.424979729E1,-4.987628174E-1,3.010090485E0,-2.985691223E0,4.268929743E0
1.425979829E1,-5.894741821E-1,2.113904114E0,-2.643802185E0,3.435951165E0
1.426980029E1,-7.985893250E-1,1.182091827E0,-2.326013031E0,2.728630173E0
1.427980129E1,-1.117725677E0,2.896476746E-1,-1.931433563E0,2.250253780E0
1.428980229E1,-1.472787323E0,-5.776487732E-1,-1.570084991E0,2.228889294E0
1.429980329E1,-1.870061188E0,-1.420545959E0,-1.177900543E0,2.627266518E0
1.430980429E1,-2.289638672E0,-2.144440613E0,-8.529263306E-1,3.250931269E0
1.431980529E1,-2.700234833E0,-2.736160126E0,-5.468128967E-1,3.882891285E0
1.432980629E1,-3.063379669E0,-3.128494263E0,-4.567002869E-1,4.402311495E0
1.433980729E1,-3.295546875E0,-3.310366058E0,-3.740721130E-1,4.686051919E0
1.434980929E1,-3.318299561E0,-3.387306061E0,-3.423381042E-1,4.754171821E0
1.435981029E1,-3.244952087E0,-3.410058746E0,-6.721023560E-1,4.754990671E0
1.436981129E1,-3.158282318E0,-3.507206726E0,-1.178199921E0,4.864504217E0
1.437981229E1,-3.220253448E0,-3.787274323E0,-1.692230988E0,5.251392652E0
1.438981329E1,-3.627406769E0,-4.172273712E0,-2.149979095E0,5.931977571E0
1.439981429E1,-4.501888275E0,-4.563410339E0,-2.376009064E0,6.836456029E0
1.440981529E1,-5.829776917E0,-5.165158997E0,-2.568658447E0,8.201412840E0
1.441981629E1,-7.699389038E0,-5.984854431E0,-2.415077820E0,1.004647575E1
1.442981829E1,-1.021296204E1,-7.053781586E0,-2.229613495E0,1.261077335E1
1.443981929E1,-1.325493622E1,-8.062384186E0,-2.703378296E0,1.574813091E1
1.444982029E1,-1.643537247E1,-8.710835724E0,-3.604953461E0,1.894718493E1
1.445982129E1,-1.891601395E1,-9.237440643E0,-3.940555573E0,2.141667275E1
1.446982229E1,-2.015124527E1,-9.366172943E0,-3.684887238E0,2.252501444E1
1.447982254E1,-1.986519012E1,-9.208251343E0,-2.728526001E0,2.206496149E1
1.448982354E1,-1.918350769E1,-1.016880386E1,-2.227817230E0,2.182600992E1
1.449982454E1,-1.871857452E1,-1.028481262E1,-2.304158478E0,2.148188886E1
1.450982654E1,-1.884146896E1,-1.045231430E1,-2.418670349E0,2.168183095E1
1.451982754E1,-1.961506027E1,-1.006222549E1,-4.930447083E0,2.259000398E1
1.452982854E1,-1.959455292E1,-9.039552155E0,-6.876849518E0,2.264842305E1
1.453982954E1,-1.801623505E1,-8.612490234E0,-7.834258575E0,2.145076504E1
1.454983054E1,-1.545925232E1,-9.355994110E0,-8.561147003E0,1.999540812E1
1.455983154E1,-1.251248016E1,-1.087338867E1,-9.046288147E0,1.888459876E1
1.456983254E1,-1.010937744E1,-1.191806625E1,-9.141041107E0,1.810520500E1
1.457983354E1,-8.386160889E0,-1.199889816E1,-9.713301086E0,1.756842251E1
1.458983554E1,-7.459288330E0,-1.141451340E1,-1.002046234E1,1.692163597E1
1.459983654E1,-7.475754089E0,-1.105960144E1,-1.065259781E1,1.707862768E1
1.460983754E1,-7.974965973E0,-1.058269318E1,-1.098580490E1,1.721282622E1
1.461983854E1,-8.722661133E0,-1.042402313E1,-1.167452271E1,1.791757673E1
1.462983954E1,-9.469009094E0,-9.899962921E0,-1.248329086E1,1.853385955E1
1.463984054E1,-9.867480469E0,-9.510622559E0,-1.260139526E1,1.861757973E1
1.464984154E1,-9.841434631E0,-9.104217682E0,-1.266157013E1,1.844060664E1
1.465984254E1,-9.789492645E0,-8.876840515E0,-1.251667145E1,1.820163531E1
1.466984454E1,-1.015203873E1,-8.673563232E0,-1.259361145E1,1.835466259E1
1.467984554E1,-1.057790314E1,-8.048163757E0,-1.233988907E1,1.813664348E1
1.468984654E1,-1.096245346E1,-7.290289764E0,-1.179457306E1,1.767584975E1
1.469984754E1,-1.132769394E1,-6.674320679E0,-1.093580887E1,1.710131931E1
1.470984854E1,-1.180445251E1,-6.151757355E0,-1.009665390E1,1.670723310E1
1.471984954E1,-1.231159790E1,-5.584287415E0,-9.083410950E0,1.628705201E1
1.472985054E1,-1.260124557E1,-5.276377716E0,-7.677085419E0,1.567064748E1
1.473985154E1,-1.263672180E1,-5.359754333E0,-6.451284485E0,1.516683144E1
1.474985354E1,-1.257744507E1,-5.729335785E0,-5.635031891E0,1.492551498E1
1.475985454E1,-1.262265106E1,-6.325995026E0,-5.250631256E0,1.506381962E1
1.476985554E1,-1.316392548E1,-6.925198975E0,-4.699028320E0,1.559898016E1
1.477985654E1,-1.383797379E1,-7.668702850E0,-4.603377228E0,1.647694158E1
1.478985754E1,-1.419228699E1,-8.469088440E0,-4.512965240E0,1.713223057E1
1.479985854E1,-1.404170013E1,-9.264534302E0,-4.474195862E0,1.740745148E1
1.480985954E1,-1.341989319E1,-9.915530548E0,-4.527185669E0,1.728891811E1
1.481986054E1,-1.267115021E1,-1.009126511E1,-4.785847778E0,1.689070804E1
1.482986254E1,-1.188288940E1,-9.530830536E0,-5.501210175E0,1.619577428E1
1.483986354E1,-1.091619965E1,-8.567284241E0,-6.354735260E0,1.526251730E1
1.484986454E1,-9.871372375E0,-7.833360443E0,-6.936126251E0,1.438455337E1
1.485986554E1,-8.878636780E0,-7.579638062E0,-7.497309265E0,1.387410359E1
1.486986654E1,-7.984845428E0,-7.427404633E0,-8.246201935E0,1.367201311E1
1.487986754E1,-7.232360229E0,-6.990163879E0,-8.908125458E0,1.343592664E1
1.488986854E1,-6.738537140E0,-6.360423431E0,-9.335187378E0,1.315327307E1
1.489987054E1,-6.582711182E0,-5.643564148E0,-1.009635452E1,1.330857909E1
1.490987154E1,-6.344107361E0,-5.146597595E0,-1.099867813E1,1.370058705E1
1.491987254E1,-6.068530426E0,-4.703668671E0,-1.174727142E1,1.403388565E1
1.492987354E1,-5.732628937E0,-4.350403290E0,-1.208945984E1,1.406926020E1
1.493987454E1,-5.428760834E0,-4.055067444E0,-1.210832062E1,1.387538988E1
1.494987554E1,-5.425916748E0,-3.667523346E0,-1.225172241E1,1.389230010E1
1.495987654E1,-5.532644806E0,-3.196452942E0,-1.198407898E1,1.358107577E1
1.496987754E1,-5.836961975E0,-2.573897552E0,-1.161614410E1,1.325254231E1
1.497987854E1,-6.247408447E0,-1.965562592E0,-1.083117645E1,1.265732720E1
1.498988054E1,-6.372997284E0,-1.613794098E0,-9.934391327E0,1.191266372E1
1.499988154E1,-6.116730194E0,-1.220112762E0,-8.449479218E0,1.050222655E1
1.500988254E1,-5.444328461E0,-7.047344971E-1,-6.081703033E0,8.192952757E0
1.501988354E1,-4.833748169E0,-6.930587769E-2,-4.168082428E0,6.383011499E0
1.502988454E1,-4.470004578E0,6.873706055E-1,-2.966231689E0,5.408507161E0
1.503988554E1,-4.015848999E0,1.478774872E0,-2.379451904E0,4.896489525E0
1.504988654E1,-3.164718933E0,2.111509094E0,-2.508633270E0,4.557099677E0
1.505988854E1,-2.270777893E0,2.023342438E0,-3.370241547E0,4.539699874E0
1.506988954E1,-1.602567444E0,1.628613281E0,-4.669839020E0,5.198846036E0
1.507989054E1,-1.248254242E0,1.516496429E0,-5.400918732E0,5.746983837E0
1.508989154E1,-1.126557312E0,1.859732666E0,-6.162085876E0,6.534450192E0
1.509989254E1,-8.631051636E-1,2.395169220E0,-6.643634491E0,7.114749846E0
1.510989354E1,-2.354603577E-1,2.875370636E0,-6.867718506E0,7.449077483E0
1.511989454E1,5.815406799E-1,3.301684113E0,-6.800208893E0,7.581698261E0
1.512989554E1,1.391506348E0,3.564986572E0,-6.636449432E0,7.660801541E0
1.513989754E1,1.980531464E0,3.863914948E0,-6.357878723E0,7.699023669E0
1.514989854E1,2.168091431E0,4.200714569E0,-6.284680939E0,7.864085315E0
1.515989954E1,2.095492401E0,4.608167267E0,-6.128256226E0,7.948699160E0
1.516990054E1,1.955234070E0,4.800367584E0,-5.906417542E0,7.858259183E0
1.517990154E1,1.967358856E0,4.795427856E0,-5.622757416E0,7.647354454E0
1.518990254E1,2.263742523E0,4.636608124E0,-4.988376617E0,7.176807534E0
1.519990354E1,2.741698608E0,4.302951965E0,-4.342469788E0,6.699951547E0
1.520990454E1,3.097808075E0,4.048481140E0,-4.130510559E0,6.561077037E0
1.521990654E1,3.385360107E0,4.005819855E0,-3.824247437E0,6.490926299E0
1.522990754E1,3.436403961E0,4.144431610E0,-3.569477234E0,6.459593894E0
1.523990854E1,3.415746918E0,4.230802002E0,-2.991529083E0,6.206146859E0
1.524990954E1,3.086731110E0,4.105662231E0,-2.322869568E0,5.637383642E0
1.525991054E1,2.439477081E0,3.714076538E0,-1.910776520E0,4.836990787E0
1.526991154E1,1.676363983E0,3.219205627E0,-1.599873047E0,3.966494024E0
1.527991254E1,1.073118439E0,2.756218414E0,-1.418300629E0,3.280228621E0
1.528991454E1,7.764353943E-1,2.255509644E0,-1.393152924E0,2.762435654E0
1.529991554E1,6.866221619E-1,1.705403595E0,-1.353485413E0,2.282931050E0
1.530991654E1,6.670129395E-1,1.182989960E0,-1.243314514E0,1.841250251E0
1.531991754E1,5.077441406E-1,6.072871399E-1,-9.921368408E-1,1.269227046E0
1.532991854E1,7.214996338E-2,7.394622803E-2,-6.791377258E-1,6.869510263E-1
1.533991954E1,-5.233117676E-1,-3.029699707E-1,-3.118016052E-1,6.803427447E-1
1.534992054E1,-9.931846619E-1,-5.715115356E-1,-2.736309814E-1,1.178098095E0
1.535992154E1,-1.275647278E0,-6.021977234E-1,-3.793112183E-1,1.460751545E0
1.536992354E1,-1.318158875E0,-8.548722839E-1,-6.156697083E-1,1.687423666E0
1.537992454E1,-1.282383270E0,-1.266216888E0,-1.246907043E0,2.191481060E0
1.538992554E1,-1.331780548E0,-2.066901855E0,-2.338137817E0,3.393023896E0
1.539992654E1,-1.440304871E0,-2.873424683E0,-3.460054779E0,4.722608030E0
1.540992754E1,-1.403631134E0,-4.249962158E0,-3.849993896E0,5.903796381E0
1.541992854E1,-1.373543701E0,-5.932912445E0,-3.894900513E0,7.228853463E0
1.542992954E1,-1.729054413E0,-7.739655304E0,-4.243525543E0,8.994409509E0
1.543993054E1,-2.540666656E0,-9.393715668E0,-4.588258667E0,1.075867086E1
1.544993254E1,-3.778143311E0,-1.077788727E1,-4.713099060E0,1.235518205E1
1.545993354E1,-5.628146210E0,-1.131991013E1,-5.088817749E0,1.362763593E1
1.546993454E1,-7.632029114E0,-1.114522339E1,-5.253175964E0,1.449343750E1
1.547993629E1,-9.307944031E0,-1.062490540E1,-5.474864960E0,1.514927665E1
1.548993729E1,-1.063882645E1,-9.640402679E0,-6.040838013E0,1.557606227E1
1.549993829E1,-1.175430679E1,-8.724307709E0,-6.493796082E0,1.601395206E1
1.550993929E1,-1.308309357E1,-8.242908783E0,-7.223528595E0,1.706728590E1
1.551994129E1,-1.453178101E1,-8.288563843E0,-8.509354706E0,1.876917865E1
1.552994229E1,-1.595053070E1,-8.761729889E0,-1.043989014E1,2.098043485E1
1.553994329E1,-1.733395386E1,-9.257349243E0,-1.205039108E1,2.305160291E1
1.554994429E1,-1.897648819E1,-9.885592804E0,-1.221145615E1,2.463638996E1
1.555994529E1,-2.018941589E1,-1.026789780E1,-1.070394104E1,2.505227720E1
1.556994629E1,-2.111643814E1,-1.056473053E1,-7.740104370E0,2.484807249E1
1.557994729E1,-2.213477051E1,-1.114163086E1,-4.678371277E0,2.521846866E1
1.558994829E1,-2.251527924E1,-1.031654663E1,-3.858077087E0,2.506498937E1
1.559995029E1,-2.133992340E1,-7.884703674E0,-5.399721222E0,2.338199889E1
1.560995129E1,-1.924038940E1,-7.582033081E0,-6.217321014E0,2.159478851E1
1.561995229E1,-1.684896240E1,-9.207053833E0,-6.626420288E0,2.031174094E1
1.562995329E1,-1.455243805E1,-1.164683029E1,-7.556286621E0,2.011267204E1
1.563995429E1,-1.238928635E1,-1.392838577E1,-7.304061127E0,2.002108027E1
1.564995529E1,-1.084300186E1,-1.486828125E1,-7.347770233E0,1.981479760E1
1.565995629E1,-9.082512817E0,-1.469389389E1,-7.267088013E0,1.874068102E1
1.566995729E1,-7.327711945E0,-1.435454956E1,-7.770341492E0,1.789208379E1
1.567995929E1,-6.277944946E0,-1.471919128E1,-8.188422089E0,1.797546776E1
